step,community_0,community_1,community_2,community_4,community_7,community_9,community_10,community_11,community_12,community_13,community_14,community_16,community_18,community_20,community_22,community_25,community_26,community_28,community_29,community_31,community_34,community_37,community_38,community_79
113,0.0711,0.0259,0.0197,0.0765,0.0816,0.0342,0.0673,0.0240,0.0384,0.0350,0.0460,0.0356,0.0786,0.0332,0.0194,0.0318,0.0399,0.0175,0.0282,0.0449,0.0303,0.0808,0.0279,0.0770
114,0.0711,0.0259,0.0197,0.0766,0.0816,0.0342,0.0673,0.0239,0.0384,0.0350,0.0458,0.0356,0.0785,0.0332,0.0194,0.0318,0.0399,0.0175,0.0284,0.0449,0.0302,0.0809,0.0279,0.0770
115,0.0711,0.0259,0.0197,0.0766,0.0816,0.0342,0.0673,0.0239,0.0383,0.0350,0.0457,0.0356,0.0784,0.0333,0.0193,0.0318,0.0399,0.0175,0.0285,0.0449,0.0302,0.0810,0.0279,0.0771
116,0.0711,0.0259,0.0196,0.0767,0.0817,0.0342,0.0673,0.0239,0.0382,0.0350,0.0456,0.0356,0.0784,0.0333,0.0193,0.0318,0.0399,0.0175,0.0286,0.0449,0.0302,0.0810,0.0278,0.0771
117,0.0711,0.0259,0.0196,0.0768,0.0817,0.0342,0.0673,0.0239,0.0381,0.0350,0.0455,0.0356,0.0783,0.0333,0.0193,0.0318,0.0399,0.0175,0.0287,0.0449,0.0301,0.0811,0.0278,0.0772
118,0.0711,0.0259,0.0196,0.0768,0.0817,0.0342,0.0674,0.0239,0.0381,0.0350,0.0454,0.0356,0.0782,0.0333,0.0192,0.0318,0.0399,0.0175,0.0289,0.0449,0.0301,0.0811,0.0278,0.0772
119,0.0711,0.0259,0.0195,0.0769,0.0817,0.0342,0.0674,0.0239,0.0380,0.0350,0.0453,0.0356,0.0782,0.0334,0.0192,0.0318,0.0399,0.0175,0.0290,0.0449,0.0301,0.0812,0.0278,0.0773
120,0.0711,0.0259,0.0195,0.0770,0.0817,0.0342,0.0674,0.0239,0.0379,0.0350,0.0453,0.0356,0.0781,0.0334,0.0192,0.0318,0.0399,0.0175,0.0291,0.0449,0.0301,0.0812,0.0278,0.0773
121,0.0711,0.0259,0.0195,0.0770,0.0817,0.0342,0.0674,0.0239,0.0378,0.0350,0.0452,0.0356,0.0780,0.0334,0.0191,0.0318,0.0399,0.0175,0.0292,0.0449,0.0300,0.0813,0.0278,0.0773
122,0.0711,0.0259,0.0195,0.0771,0.0817,0.0342,0.0674,0.0239,0.0378,0.0350,0.0452,0.0356,0.0780,0.0334,0.0191,0.0318,0.0399,0.0175,0.0293,0.0449,0.0300,0.0813,0.0278,0.0774
123,0.0711,0.0259,0.0194,0.0771,0.0817,0.0342,0.0674,0.0239,0.0377,0.0350,0.0451,0.0356,0.0779,0.0334,0.0191,0.0318,0.0399,0.0175,0.0294,0.0449,0.0300,0.0814,0.0278,0.0774
124,0.0711,0.0259,0.0194,0.0772,0.0817,0.0342,0.0674,0.0239,0.0376,0.0350,0.0451,0.0356,0.0779,0.0334,0.0190,0.0318,0.0399,0.0175,0.0295,0.0449,0.0300,0.0814,0.0278,0.0774
125,0.0712,0.0259,0.0194,0.0772,0.0817,0.0342,0.0674,0.0239,0.0375,0.0350,0.0450,0.0356,0.0778,0.0335,0.0190,0.0317,0.0399,0.0175,0.0296,0.0449,0.0299,0.0814,0.0278,0.0775
126,0.0712,0.0259,0.0194,0.0773,0.0817,0.0342,0.0674,0.0239,0.0375,0.0350,0.0450,0.0356,0.0778,0.0335,0.0190,0.0317,0.0399,0.0175,0.0297,0.0449,0.0299,0.0815,0.0278,0.0775
127,0.0712,0.0259,0.0193,0.0773,0.0817,0.0342,0.0674,0.0239,0.0374,0.0350,0.0449,0.0356,0.0777,0.0335,0.0189,0.0317,0.0399,0.0175,0.0298,0.0449,0.0299,0.0815,0.0278,0.0775
128,0.0712,0.0259,0.0193,0.0774,0.0817,0.0342,0.0674,0.0239,0.0373,0.0350,0.0449,0.0356,0.0777,0.0335,0.0189,0.0317,0.0399,0.0175,0.0298,0.0449,0.0299,0.0815,0.0278,0.0775
129,0.0712,0.0259,0.0193,0.0774,0.0818,0.0342,0.0674,0.0239,0.0373,0.0350,0.0449,0.0356,0.0777,0.0335,0.0189,0.0317,0.0399,0.0175,0.0299,0.0449,0.0299,0.0816,0.0278,0.0776
130,0.0712,0.0259,0.0193,0.0775,0.0818,0.0342,0.0674,0.0239,0.0372,0.0350,0.0448,0.0356,0.0776,0.0335,0.0189,0.0317,0.0399,0.0175,0.0300,0.0449,0.0299,0.0816,0.0278,0.0776
131,0.0712,0.0259,0.0193,0.0775,0.0818,0.0342,0.0674,0.0239,0.0371,0.0350,0.0448,0.0356,0.0776,0.0335,0.0188,0.0317,0.0399,0.0175,0.0301,0.0449,0.0298,0.0816,0.0278,0.0776
132,0.0712,0.0259,0.0192,0.0776,0.0818,0.0342,0.0674,0.0239,0.0371,0.0350,0.0447,0.0356,0.0776,0.0335,0.0188,0.0317,0.0399,0.0176,0.0301,0.0449,0.0298,0.0817,0.0278,0.0776
133,0.0712,0.0259,0.0192,0.0776,0.0818,0.0342,0.0674,0.0239,0.0370,0.0350,0.0447,0.0356,0.0775,0.0335,0.0188,0.0317,0.0399,0.0176,0.0302,0.0449,0.0298,0.0817,0.0278,0.0777
134,0.0712,0.0259,0.0192,0.0776,0.0818,0.0342,0.0674,0.0239,0.0369,0.0350,0.0447,0.0356,0.0775,0.0336,0.0188,0.0317,0.0399,0.0176,0.0303,0.0449,0.0298,0.0817,0.0278,0.0777
135,0.0712,0.0259,0.0192,0.0777,0.0818,0.0341,0.0675,0.0239,0.0369,0.0350,0.0446,0.0356,0.0775,0.0336,0.0188,0.0317,0.0399,0.0176,0.0304,0.0449,0.0298,0.0817,0.0278,0.0777
136,0.0712,0.0258,0.0192,0.0777,0.0818,0.0341,0.0675,0.0239,0.0368,0.0350,0.0446,0.0356,0.0775,0.0336,0.0187,0.0317,0.0398,0.0176,0.0304,0.0449,0.0298,0.0818,0.0278,0.0777
137,0.0712,0.0258,0.0192,0.0777,0.0818,0.0341,0.0675,0.0239,0.0368,0.0350,0.0446,0.0356,0.0774,0.0336,0.0187,0.0317,0.0398,0.0176,0.0305,0.0449,0.0298,0.0818,0.0278,0.0777
138,0.0712,0.0258,0.0192,0.0778,0.0818,0.0341,0.0675,0.0239,0.0367,0.0350,0.0445,0.0356,0.0774,0.0336,0.0187,0.0317,0.0398,0.0176,0.0305,0.0449,0.0298,0.0818,0.0278,0.0777
139,0.0712,0.0258,0.0191,0.0778,0.0818,0.0341,0.0675,0.0239,0.0367,0.0350,0.0445,0.0356,0.0774,0.0336,0.0187,0.0317,0.0398,0.0176,0.0306,0.0449,0.0298,0.0818,0.0278,0.0778
140,0.0712,0.0258,0.0191,0.0778,0.0818,0.0341,0.0675,0.0239,0.0366,0.0350,0.0444,0.0356,0.0774,0.0336,0.0186,0.0317,0.0398,0.0176,0.0307,0.0449,0.0297,0.0819,0.0278,0.0778
141,0.0712,0.0258,0.0191,0.0779,0.0818,0.0341,0.0675,0.0239,0.0365,0.0350,0.0444,0.0356,0.0774,0.0336,0.0186,0.0317,0.0398,0.0176,0.0307,0.0449,0.0297,0.0819,0.0278,0.0778
142,0.0712,0.0258,0.0191,0.0779,0.0818,0.0341,0.0675,0.0239,0.0365,0.0350,0.0444,0.0356,0.0773,0.0336,0.0186,0.0317,0.0398,0.0176,0.0308,0.0449,0.0297,0.0819,0.0278,0.0778
143,0.0712,0.0258,0.0191,0.0779,0.0818,0.0341,0.0675,0.0239,0.0364,0.0350,0.0443,0.0356,0.0773,0.0336,0.0186,0.0317,0.0398,0.0176,0.0308,0.0449,0.0297,0.0819,0.0278,0.0778
144,0.0713,0.0258,0.0191,0.0779,0.0818,0.0341,0.0675,0.0239,0.0364,0.0350,0.0443,0.0356,0.0773,0.0336,0.0186,0.0317,0.0398,0.0176,0.0309,0.0449,0.0297,0.0819,0.0278,0.0778
145,0.0713,0.0258,0.0191,0.0780,0.0818,0.0341,0.0675,0.0239,0.0364,0.0350,0.0443,0.0356,0.0773,0.0336,0.0186,0.0317,0.0398,0.0176,0.0309,0.0449,0.0297,0.0819,0.0278,0.0778
146,0.0713,0.0258,0.0191,0.0780,0.0818,0.0341,0.0675,0.0239,0.0363,0.0350,0.0442,0.0356,0.0773,0.0336,0.0185,0.0317,0.0398,0.0176,0.0310,0.0449,0.0297,0.0820,0.0278,0.0779
147,0.0713,0.0258,0.0191,0.0780,0.0818,0.0341,0.0675,0.0239,0.0363,0.0350,0.0442,0.0356,0.0773,0.0336,0.0185,0.0317,0.0398,0.0176,0.0310,0.0449,0.0297,0.0820,0.0278,0.0779
148,0.0713,0.0258,0.0191,0.0780,0.0818,0.0341,0.0675,0.0239,0.0362,0.0350,0.0442,0.0356,0.0773,0.0336,0.0185,0.0317,0.0398,0.0176,0.0311,0.0449,0.0297,0.0820,0.0278,0.0779
149,0.0713,0.0258,0.0191,0.0781,0.0818,0.0341,0.0675,0.0239,0.0362,0.0350,0.0442,0.0356,0.0773,0.0336,0.0185,0.0317,0.0398,0.0176,0.0311,0.0449,0.0297,0.0820,0.0278,0.0779
150,0.0713,0.0258,0.0190,0.0781,0.0818,0.0341,0.0675,0.0239,0.0361,0.0350,0.0441,0.0356,0.0772,0.0336,0.0185,0.0317,0.0398,0.0176,0.0311,0.0449,0.0297,0.0820,0.0278,0.0779
151,0.0713,0.0258,0.0190,0.0781,0.0818,0.0341,0.0675,0.0238,0.0361,0.0350,0.0441,0.0356,0.0772,0.0336,0.0185,0.0316,0.0398,0.0176,0.0312,0.0449,0.0297,0.0820,0.0278,0.0779
152,0.0713,0.0258,0.0190,0.0781,0.0818,0.0341,0.0675,0.0238,0.0361,0.0350,0.0441,0.0356,0.0772,0.0336,0.0184,0.0316,0.0398,0.0176,0.0312,0.0449,0.0297,0.0820,0.0278,0.0779
153,0.0713,0.0258,0.0190,0.0781,0.0818,0.0341,0.0675,0.0238,0.0360,0.0350,0.0440,0.0355,0.0772,0.0336,0.0184,0.0316,0.0398,0.0176,0.0312,0.0449,0.0297,0.0821,0.0278,0.0779
154,0.0713,0.0258,0.0190,0.0782,0.0818,0.0341,0.0675,0.0238,0.0360,0.0350,0.0440,0.0355,0.0772,0.0336,0.0184,0.0316,0.0398,0.0176,0.0313,0.0449,0.0297,0.0821,0.0278,0.0779
155,0.0713,0.0258,0.0190,0.0782,0.0818,0.0341,0.0675,0.0238,0.0360,0.0350,0.0440,0.0355,0.0772,0.0336,0.0184,0.0316,0.0398,0.0176,0.0313,0.0449,0.0297,0.0821,0.0278,0.0779
156,0.0713,0.0258,0.0190,0.0782,0.0818,0.0341,0.0675,0.0238,0.0359,0.0350,0.0440,0.0355,0.0772,0.0336,0.0184,0.0316,0.0398,0.0176,0.0313,0.0449,0.0297,0.0821,0.0278,0.0779
157,0.0713,0.0258,0.0190,0.0782,0.0818,0.0341,0.0675,0.0238,0.0359,0.0350,0.0439,0.0355,0.0772,0.0336,0.0184,0.0316,0.0398,0.0176,0.0314,0.0449,0.0297,0.0821,0.0278,0.0779
158,0.0713,0.0258,0.0190,0.0782,0.0818,0.0341,0.0675,0.0238,0.0359,0.0350,0.0439,0.0355,0.0772,0.0336,0.0184,0.0316,0.0398,0.0176,0.0314,0.0449,0.0297,0.0821,0.0278,0.0779
159,0.0713,0.0258,0.0190,0.0782,0.0818,0.0341,0.0675,0.0238,0.0358,0.0350,0.0439,0.0355,0.0772,0.0336,0.0184,0.0316,0.0398,0.0176,0.0314,0.0449,0.0297,0.0821,0.0278,0.0780
160,0.0713,0.0258,0.0190,0.0783,0.0818,0.0341,0.0675,0.0238,0.0358,0.0350,0.0439,0.0355,0.0772,0.0336,0.0183,0.0316,0.0398,0.0176,0.0315,0.0449,0.0297,0.0821,0.0278,0.0780
161,0.0713,0.0258,0.0190,0.0783,0.0818,0.0341,0.0675,0.0238,0.0358,0.0350,0.0439,0.0355,0.0772,0.0336,0.0183,0.0316,0.0398,0.0176,0.0315,0.0449,0.0297,0.0821,0.0278,0.0780
162,0.0713,0.0258,0.0190,0.0783,0.0818,0.0341,0.0675,0.0238,0.0357,0.0350,0.0438,0.0355,0.0772,0.0336,0.0183,0.0316,0.0398,0.0176,0.0315,0.0449,0.0297,0.0821,0.0278,0.0780
163,0.0713,0.0258,0.0190,0.0783,0.0818,0.0341,0.0675,0.0238,0.0357,0.0350,0.0438,0.0355,0.0772,0.0336,0.0183,0.0316,0.0398,0.0176,0.0315,0.0449,0.0297,0.0821,0.0278,0.0780
164,0.0713,0.0258,0.0190,0.0783,0.0818,0.0341,0.0675,0.0238,0.0357,0.0350,0.0438,0.0355,0.0772,0.0336,0.0183,0.0316,0.0398,0.0176,0.0316,0.0449,0.0297,0.0822,0.0278,0.0780
165,0.0713,0.0258,0.0190,0.0783,0.0818,0.0341,0.0675,0.0238,0.0357,0.0350,0.0438,0.0355,0.0771,0.0336,0.0183,0.0316,0.0398,0.0176,0.0316,0.0449,0.0297,0.0822,0.0278,0.0780
166,0.0713,0.0258,0.0190,0.0783,0.0818,0.0341,0.0675,0.0238,0.0356,0.0350,0.0438,0.0355,0.0771,0.0336,0.0183,0.0316,0.0398,0.0176,0.0316,0.0449,0.0297,0.0822,0.0278,0.0780
167,0.0713,0.0258,0.0190,0.0783,0.0818,0.0341,0.0675,0.0238,0.0356,0.0350,0.0438,0.0355,0.0771,0.0336,0.0183,0.0316,0.0398,0.0176,0.0316,0.0449,0.0297,0.0822,0.0278,0.0780
168,0.0713,0.0258,0.0190,0.0784,0.0818,0.0341,0.0675,0.0238,0.0356,0.0350,0.0437,0.0355,0.0771,0.0336,0.0183,0.0316,0.0398,0.0176,0.0317,0.0449,0.0297,0.0822,0.0278,0.0780
169,0.0713,0.0258,0.0190,0.0784,0.0818,0.0341,0.0675,0.0238,0.0356,0.0350,0.0437,0.0355,0.0771,0.0336,0.0182,0.0316,0.0398,0.0176,0.0317,0.0449,0.0297,0.0822,0.0278,0.0780
170,0.0713,0.0258,0.0190,0.0784,0.0818,0.0341,0.0675,0.0238,0.0355,0.0350,0.0437,0.0355,0.0771,0.0336,0.0182,0.0316,0.0398,0.0176,0.0317,0.0449,0.0297,0.0822,0.0278,0.0780
171,0.0713,0.0258,0.0190,0.0784,0.0818,0.0341,0.0675,0.0238,0.0355,0.0350,0.0437,0.0355,0.0771,0.0336,0.0182,0.0316,0.0398,0.0176,0.0317,0.0449,0.0297,0.0822,0.0278,0.0780
172,0.0713,0.0258,0.0190,0.0784,0.0818,0.0341,0.0675,0.0238,0.0355,0.0350,0.0437,0.0355,0.0771,0.0336,0.0182,0.0316,0.0398,0.0176,0.0317,0.0449,0.0297,0.0822,0.0278,0.0780
173,0.0713,0.0258,0.0190,0.0784,0.0818,0.0341,0.0675,0.0238,0.0355,0.0350,0.0437,0.0355,0.0771,0.0336,0.0182,0.0316,0.0398,0.0176,0.0318,0.0449,0.0297,0.0822,0.0278,0.0780
174,0.0713,0.0258,0.0190,0.0784,0.0818,0.0341,0.0675,0.0238,0.0355,0.0350,0.0437,0.0355,0.0771,0.0336,0.0182,0.0316,0.0398,0.0176,0.0318,0.0449,0.0297,0.0822,0.0278,0.0780
175,0.0713,0.0258,0.0190,0.0784,0.0818,0.0341,0.0675,0.0238,0.0354,0.0350,0.0437,0.0355,0.0771,0.0336,0.0182,0.0316,0.0398,0.0176,0.0318,0.0449,0.0297,0.0822,0.0278,0.0780
176,0.0713,0.0258,0.0190,0.0784,0.0818,0.0341,0.0675,0.0238,0.0354,0.0350,0.0436,0.0355,0.0771,0.0336,0.0182,0.0316,0.0398,0.0176,0.0318,0.0449,0.0297,0.0822,0.0278,0.0780
177,0.0713,0.0258,0.0190,0.0784,0.0818,0.0341,0.0675,0.0238,0.0354,0.0350,0.0436,0.0355,0.0771,0.0335,0.0182,0.0316,0.0398,0.0176,0.0318,0.0449,0.0297,0.0822,0.0278,0.0780
178,0.0713,0.0258,0.0190,0.0784,0.0818,0.0341,0.0675,0.0238,0.0354,0.0350,0.0436,0.0355,0.0771,0.0335,0.0182,0.0316,0.0398,0.0176,0.0318,0.0449,0.0297,0.0822,0.0278,0.0780
179,0.0713,0.0258,0.0190,0.0785,0.0818,0.0341,0.0675,0.0238,0.0354,0.0350,0.0436,0.0355,0.0771,0.0335,0.0182,0.0316,0.0398,0.0176,0.0318,0.0449,0.0297,0.0822,0.0278,0.0780
180,0.0713,0.0258,0.0190,0.0785,0.0818,0.0341,0.0675,0.0238,0.0353,0.0350,0.0436,0.0355,0.0771,0.0335,0.0182,0.0316,0.0398,0.0176,0.0319,0.0449,0.0297,0.0822,0.0278,0.0780
181,0.0713,0.0258,0.0190,0.0785,0.0818,0.0341,0.0675,0.0238,0.0353,0.0350,0.0436,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0319,0.0449,0.0297,0.0822,0.0278,0.0780
182,0.0713,0.0258,0.0190,0.0785,0.0818,0.0341,0.0675,0.0238,0.0353,0.0350,0.0436,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0319,0.0449,0.0297,0.0822,0.0278,0.0780
183,0.0713,0.0258,0.0190,0.0785,0.0818,0.0341,0.0675,0.0238,0.0353,0.0350,0.0436,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0319,0.0449,0.0297,0.0822,0.0278,0.0780
184,0.0713,0.0258,0.0190,0.0785,0.0818,0.0341,0.0675,0.0238,0.0353,0.0350,0.0436,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0319,0.0449,0.0297,0.0822,0.0278,0.0780
185,0.0713,0.0258,0.0190,0.0785,0.0818,0.0341,0.0675,0.0238,0.0353,0.0350,0.0436,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0319,0.0449,0.0297,0.0822,0.0278,0.0780
186,0.0713,0.0258,0.0190,0.0785,0.0818,0.0341,0.0675,0.0238,0.0353,0.0350,0.0436,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0319,0.0449,0.0297,0.0822,0.0278,0.0780
187,0.0713,0.0258,0.0190,0.0785,0.0818,0.0341,0.0675,0.0238,0.0352,0.0349,0.0436,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0319,0.0449,0.0297,0.0822,0.0277,0.0780
188,0.0714,0.0258,0.0190,0.0785,0.0818,0.0341,0.0675,0.0238,0.0352,0.0349,0.0436,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0320,0.0449,0.0297,0.0822,0.0277,0.0780
189,0.0714,0.0258,0.0189,0.0785,0.0818,0.0341,0.0675,0.0238,0.0352,0.0349,0.0435,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0320,0.0449,0.0297,0.0823,0.0277,0.0780
190,0.0714,0.0258,0.0189,0.0785,0.0818,0.0341,0.0675,0.0238,0.0352,0.0349,0.0435,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0320,0.0449,0.0297,0.0823,0.0277,0.0780
191,0.0714,0.0258,0.0189,0.0785,0.0818,0.0341,0.0675,0.0238,0.0352,0.0349,0.0435,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0320,0.0449,0.0297,0.0823,0.0277,0.0780
192,0.0714,0.0258,0.0189,0.0785,0.0818,0.0341,0.0675,0.0238,0.0352,0.0349,0.0435,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0320,0.0449,0.0297,0.0823,0.0277,0.0780
193,0.0714,0.0258,0.0189,0.0785,0.0818,0.0341,0.0675,0.0238,0.0352,0.0349,0.0435,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0320,0.0449,0.0297,0.0823,0.0277,0.0780
194,0.0714,0.0258,0.0189,0.0785,0.0818,0.0341,0.0675,0.0238,0.0352,0.0349,0.0435,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0320,0.0449,0.0297,0.0823,0.0277,0.0780
195,0.0714,0.0258,0.0189,0.0786,0.0818,0.0341,0.0675,0.0238,0.0351,0.0349,0.0435,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0320,0.0449,0.0297,0.0823,0.0277,0.0780
196,0.0714,0.0258,0.0189,0.0786,0.0818,0.0341,0.0675,0.0238,0.0351,0.0349,0.0435,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0320,0.0449,0.0297,0.0823,0.0277,0.0780
197,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0351,0.0349,0.0435,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0320,0.0449,0.0297,0.0823,0.0277,0.0780
198,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0351,0.0349,0.0435,0.0355,0.0771,0.0335,0.0181,0.0316,0.0398,0.0176,0.0320,0.0449,0.0297,0.0823,0.0277,0.0780
199,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0351,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
200,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0351,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
201,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0351,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
202,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0351,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
203,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0351,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
204,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0351,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
205,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0351,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
206,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0350,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
207,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0350,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
208,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0350,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
209,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0350,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
210,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0350,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
211,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0350,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
212,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0350,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
213,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0350,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
214,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0350,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
215,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0350,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
216,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0350,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
217,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0350,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
218,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0350,0.0349,0.0435,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0321,0.0449,0.0297,0.0823,0.0277,0.0780
219,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0350,0.0349,0.0434,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
220,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0350,0.0349,0.0434,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
221,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
222,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
223,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
224,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
225,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
