step,community_0,community_1,community_2,community_4,community_6,community_7,community_8,community_9,community_11,community_12,community_13,community_15,community_16,community_17,community_20,community_22,community_26,community_28,community_29,community_30,community_31,community_38,community_40,community_58
288,0.0000,0.0000,0.0087,0.0152,0.0191,0.0031,0.0075,0.0035,0.0209,0.0024,0.0318,0.0027,0.0005,0.0000,0.0039,0.0062,0.0178,0.0297,0.0292,0.0039,0.0323,0.0028,0.0139,0.0049
289,0.0000,0.0000,0.0087,0.0153,0.0191,0.0031,0.0075,0.0035,0.0209,0.0024,0.0318,0.0027,0.0005,0.0000,0.0039,0.0062,0.0178,0.0297,0.0292,0.0039,0.0323,0.0028,0.0139,0.0049
290,0.0000,0.0000,0.0087,0.0154,0.0191,0.0031,0.0075,0.0036,0.0209,0.0024,0.0318,0.0027,0.0005,0.0000,0.0039,0.0062,0.0178,0.0297,0.0292,0.0039,0.0323,0.0028,0.0139,0.0049
291,0.0000,0.0000,0.0087,0.0155,0.0191,0.0031,0.0075,0.0036,0.0209,0.0024,0.0318,0.0027,0.0005,0.0000,0.0039,0.0062,0.0178,0.0297,0.0292,0.0039,0.0323,0.0028,0.0140,0.0049
292,0.0000,0.0000,0.0087,0.0155,0.0191,0.0032,0.0075,0.0036,0.0209,0.0024,0.0318,0.0027,0.0005,0.0000,0.0039,0.0062,0.0178,0.0297,0.0292,0.0039,0.0323,0.0028,0.0140,0.0049
293,0.0000,0.0000,0.0087,0.0156,0.0191,0.0032,0.0075,0.0036,0.0209,0.0024,0.0318,0.0027,0.0005,0.0000,0.0039,0.0062,0.0178,0.0297,0.0292,0.0039,0.0323,0.0028,0.0140,0.0049
294,0.0000,0.0000,0.0088,0.0157,0.0191,0.0032,0.0075,0.0037,0.0209,0.0024,0.0318,0.0027,0.0005,0.0000,0.0039,0.0062,0.0179,0.0297,0.0292,0.0039,0.0322,0.0028,0.0140,0.0049
295,0.0000,0.0000,0.0088,0.0157,0.0191,0.0032,0.0076,0.0037,0.0209,0.0024,0.0318,0.0027,0.0005,0.0000,0.0039,0.0062,0.0179,0.0297,0.0292,0.0039,0.0322,0.0028,0.0140,0.0049
296,0.0000,0.0000,0.0088,0.0158,0.0191,0.0033,0.0076,0.0037,0.0209,0.0025,0.0318,0.0027,0.0005,0.0000,0.0039,0.0062,0.0179,0.0297,0.0292,0.0039,0.0322,0.0028,0.0141,0.0049
297,0.0000,0.0000,0.0088,0.0159,0.0191,0.0033,0.0076,0.0037,0.0209,0.0025,0.0318,0.0027,0.0005,0.0000,0.0039,0.0062,0.0179,0.0297,0.0292,0.0039,0.0322,0.0028,0.0141,0.0049
298,0.0000,0.0000,0.0088,0.0159,0.0191,0.0033,0.0076,0.0037,0.0209,0.0025,0.0318,0.0027,0.0006,0.0000,0.0039,0.0062,0.0179,0.0297,0.0292,0.0039,0.0322,0.0028,0.0141,0.0049
299,0.0000,0.0000,0.0088,0.0160,0.0191,0.0033,0.0076,0.0038,0.0209,0.0025,0.0318,0.0027,0.0006,0.0000,0.0039,0.0062,0.0179,0.0297,0.0292,0.0039,0.0322,0.0028,0.0141,0.0049
