step,community_0,community_1,community_2,community_4,community_6,community_7,community_8,community_9,community_11,community_12,community_13,community_15,community_16,community_17,community_20,community_22,community_26,community_28,community_29,community_30,community_31,community_38,community_40,community_58
226,0.0000,0.0000,0.0106,0.0125,0.0187,0.0193,0.0115,0.0118,0.0165,0.0042,0.0285,0.0179,0.0148,0.0000,0.0049,0.0066,0.0150,0.0187,0.0280,0.0033,0.0313,0.0085,0.0140,0.0036
227,0.0000,0.0000,0.0106,0.0126,0.0187,0.0193,0.0115,0.0119,0.0165,0.0042,0.0285,0.0179,0.0148,0.0000,0.0049,0.0066,0.0150,0.0187,0.0280,0.0033,0.0313,0.0085,0.0141,0.0036
228,0.0000,0.0000,0.0106,0.0127,0.0187,0.0193,0.0115,0.0120,0.0165,0.0042,0.0285,0.0179,0.0148,0.0000,0.0049,0.0066,0.0150,0.0187,0.0280,0.0033,0.0312,0.0085,0.0141,0.0036
229,0.0000,0.0000,0.0106,0.0128,0.0187,0.0193,0.0115,0.0121,0.0165,0.0042,0.0285,0.0179,0.0148,0.0000,0.0049,0.0066,0.0150,0.0187,0.0280,0.0033,0.0312,0.0085,0.0141,0.0036
230,0.0000,0.0000,0.0106,0.0130,0.0187,0.0193,0.0115,0.0122,0.0165,0.0042,0.0285,0.0179,0.0148,0.0000,0.0049,0.0066,0.0150,0.0187,0.0280,0.0033,0.0312,0.0085,0.0141,0.0037
231,0.0000,0.0000,0.0106,0.0131,0.0187,0.0193,0.0115,0.0123,0.0165,0.0042,0.0285,0.0179,0.0148,0.0000,0.0049,0.0066,0.0150,0.0187,0.0280,0.0033,0.0312,0.0085,0.0141,0.0037
232,0.0000,0.0000,0.0106,0.0132,0.0187,0.0193,0.0115,0.0124,0.0165,0.0042,0.0285,0.0179,0.0148,0.0000,0.0049,0.0066,0.0151,0.0187,0.0280,0.0033,0.0312,0.0085,0.0142,0.0037
233,0.0000,0.0000,0.0106,0.0133,0.0187,0.0193,0.0115,0.0125,0.0165,0.0042,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0187,0.0280,0.0033,0.0312,0.0085,0.0142,0.0037
234,0.0000,0.0000,0.0106,0.0135,0.0187,0.0193,0.0115,0.0126,0.0165,0.0042,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0187,0.0280,0.0033,0.0312,0.0085,0.0142,0.0037
235,0.0000,0.0000,0.0106,0.0136,0.0187,0.0193,0.0115,0.0128,0.0165,0.0042,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0187,0.0280,0.0033,0.0312,0.0085,0.0142,0.0037
236,0.0000,0.0000,0.0106,0.0137,0.0187,0.0193,0.0115,0.0129,0.0165,0.0042,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0187,0.0280,0.0033,0.0311,0.0085,0.0143,0.0037
237,0.0000,0.0000,0.0106,0.0138,0.0187,0.0193,0.0115,0.0130,0.0165,0.0042,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0187,0.0280,0.0033,0.0311,0.0085,0.0143,0.0037
238,0.0000,0.0000,0.0106,0.0139,0.0187,0.0193,0.0115,0.0131,0.0165,0.0043,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0033,0.0311,0.0085,0.0143,0.0038
239,0.0000,0.0000,0.0106,0.0141,0.0187,0.0193,0.0115,0.0132,0.0165,0.0043,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0033,0.0311,0.0085,0.0143,0.0038
240,0.0000,0.0000,0.0106,0.0142,0.0187,0.0192,0.0115,0.0133,0.0165,0.0043,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0033,0.0311,0.0085,0.0143,0.0038
241,0.0000,0.0000,0.0106,0.0143,0.0187,0.0192,0.0115,0.0133,0.0165,0.0043,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0033,0.0311,0.0085,0.0144,0.0038
242,0.0000,0.0000,0.0106,0.0144,0.0187,0.0192,0.0115,0.0134,0.0165,0.0043,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0033,0.0311,0.0085,0.0144,0.0038
243,0.0000,0.0000,0.0106,0.0145,0.0187,0.0192,0.0115,0.0135,0.0165,0.0043,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0033,0.0311,0.0085,0.0144,0.0038
244,0.0000,0.0000,0.0107,0.0146,0.0187,0.0192,0.0115,0.0136,0.0165,0.0043,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0033,0.0310,0.0085,0.0144,0.0038
245,0.0000,0.0000,0.0107,0.0147,0.0187,0.0192,0.0115,0.0137,0.0165,0.0043,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0033,0.0310,0.0085,0.0144,0.0038
246,0.0000,0.0000,0.0107,0.0148,0.0187,0.0192,0.0115,0.0138,0.0165,0.0043,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0033,0.0310,0.0085,0.0145,0.0038
247,0.0000,0.0000,0.0107,0.0150,0.0187,0.0192,0.0115,0.0139,0.0165,0.0043,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0033,0.0310,0.0085,0.0145,0.0039
248,0.0000,0.0000,0.0107,0.0151,0.0187,0.0192,0.0115,0.0140,0.0165,0.0043,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0033,0.0310,0.0085,0.0145,0.0039
249,0.0000,0.0000,0.0107,0.0152,0.0187,0.0192,0.0115,0.0141,0.0165,0.0043,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0033,0.0310,0.0085,0.0145,0.0039
250,0.0000,0.0000,0.0107,0.0153,0.0187,0.0192,0.0115,0.0142,0.0165,0.0043,0.0285,0.0179,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0034,0.0310,0.0085,0.0145,0.0039
251,0.0000,0.0000,0.0107,0.0154,0.0187,0.0192,0.0115,0.0143,0.0165,0.0043,0.0285,0.0178,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0034,0.0310,0.0085,0.0145,0.0039
252,0.0000,0.0000,0.0107,0.0155,0.0187,0.0192,0.0115,0.0144,0.0165,0.0043,0.0285,0.0178,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0034,0.0309,0.0085,0.0146,0.0039
253,0.0000,0.0000,0.0107,0.0156,0.0187,0.0192,0.0115,0.0145,0.0165,0.0043,0.0285,0.0178,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0034,0.0309,0.0085,0.0146,0.0039
254,0.0000,0.0000,0.0107,0.0157,0.0187,0.0192,0.0115,0.0146,0.0165,0.0043,0.0285,0.0178,0.0148,0.0000,0.0049,0.0067,0.0151,0.0186,0.0280,0.0034,0.0309,0.0085,0.0146,0.0039
255,0.0000,0.0000,0.0107,0.0158,0.0187,0.0192,0.0115,0.0146,0.0165,0.0043,0.0285,0.0178,0.0148,0.0000,0.0049,0.0067,0.0152,0.0186,0.0280,0.0034,0.0309,0.0085,0.0146,0.0039
256,0.0000,0.0000,0.0107,0.0159,0.0187,0.0192,0.0115,0.0147,0.0165,0.0043,0.0285,0.0178,0.0148,0.0000,0.0049,0.0067,0.0152,0.0186,0.0280,0.0034,0.0309,0.0085,0.0146,0.0039
257,0.0000,0.0000,0.0107,0.0160,0.0187,0.0192,0.0115,0.0148,0.0165,0.0043,0.0285,0.0178,0.0148,0.0000,0.0049,0.0067,0.0152,0.0186,0.0280,0.0034,0.0309,0.0085,0.0146,0.0040
258,0.0000,0.0000,0.0107,0.0161,0.0187,0.0192,0.0115,0.0149,0.0165,0.0043,0.0285,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0309,0.0085,0.0147,0.0040
259,0.0000,0.0000,0.0107,0.0162,0.0187,0.0192,0.0115,0.0150,0.0165,0.0043,0.0285,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0309,0.0085,0.0147,0.0040
260,0.0000,0.0000,0.0107,0.0163,0.0187,0.0191,0.0115,0.0151,0.0165,0.0043,0.0285,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0309,0.0085,0.0147,0.0040
261,0.0000,0.0000,0.0107,0.0164,0.0187,0.0191,0.0115,0.0152,0.0165,0.0043,0.0285,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0308,0.0085,0.0147,0.0040
262,0.0000,0.0000,0.0107,0.0165,0.0187,0.0191,0.0115,0.0152,0.0165,0.0043,0.0285,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0308,0.0085,0.0147,0.0040
263,0.0000,0.0000,0.0107,0.0166,0.0187,0.0191,0.0115,0.0153,0.0165,0.0043,0.0285,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0308,0.0085,0.0147,0.0040
264,0.0000,0.0000,0.0107,0.0167,0.0187,0.0191,0.0115,0.0154,0.0165,0.0043,0.0284,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0308,0.0085,0.0147,0.0040
265,0.0000,0.0000,0.0107,0.0168,0.0187,0.0191,0.0115,0.0155,0.0165,0.0043,0.0284,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0308,0.0085,0.0148,0.0040
266,0.0000,0.0000,0.0107,0.0169,0.0187,0.0191,0.0115,0.0156,0.0165,0.0043,0.0284,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0308,0.0085,0.0148,0.0040
267,0.0000,0.0000,0.0107,0.0170,0.0187,0.0191,0.0115,0.0156,0.0165,0.0043,0.0284,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0308,0.0085,0.0148,0.0041
268,0.0000,0.0000,0.0107,0.0170,0.0187,0.0191,0.0115,0.0157,0.0165,0.0043,0.0284,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0308,0.0085,0.0148,0.0041
269,0.0000,0.0000,0.0107,0.0171,0.0187,0.0191,0.0115,0.0158,0.0165,0.0043,0.0284,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0308,0.0085,0.0148,0.0041
270,0.0000,0.0000,0.0107,0.0172,0.0187,0.0191,0.0115,0.0159,0.0165,0.0043,0.0284,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0308,0.0085,0.0148,0.0041
271,0.0000,0.0000,0.0107,0.0173,0.0187,0.0191,0.0115,0.0159,0.0165,0.0043,0.0284,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0307,0.0085,0.0148,0.0041
272,0.0000,0.0000,0.0107,0.0174,0.0187,0.0191,0.0115,0.0160,0.0165,0.0043,0.0284,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0307,0.0085,0.0149,0.0041
273,0.0000,0.0000,0.0107,0.0175,0.0187,0.0191,0.0115,0.0161,0.0165,0.0043,0.0284,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0307,0.0085,0.0149,0.0041
274,0.0000,0.0000,0.0107,0.0176,0.0187,0.0191,0.0115,0.0162,0.0165,0.0043,0.0284,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0307,0.0085,0.0149,0.0041
275,0.0000,0.0000,0.0107,0.0176,0.0187,0.0191,0.0115,0.0162,0.0165,0.0043,0.0284,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0307,0.0085,0.0149,0.0041
276,0.0000,0.0000,0.0107,0.0177,0.0187,0.0191,0.0115,0.0163,0.0165,0.0043,0.0284,0.0178,0.0148,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0307,0.0085,0.0149,0.0041
277,0.0000,0.0000,0.0107,0.0178,0.0187,0.0191,0.0115,0.0164,0.0165,0.0043,0.0284,0.0178,0.0149,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0307,0.0085,0.0149,0.0041
278,0.0000,0.0000,0.0107,0.0179,0.0187,0.0191,0.0115,0.0164,0.0165,0.0043,0.0284,0.0178,0.0149,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0307,0.0085,0.0149,0.0042
279,0.0000,0.0000,0.0107,0.0180,0.0187,0.0191,0.0115,0.0165,0.0165,0.0043,0.0284,0.0178,0.0149,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0307,0.0085,0.0149,0.0042
280,0.0000,0.0000,0.0107,0.0180,0.0187,0.0191,0.0115,0.0166,0.0165,0.0043,0.0284,0.0178,0.0149,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0034,0.0307,0.0085,0.0150,0.0042
281,0.0000,0.0000,0.0107,0.0181,0.0187,0.0191,0.0115,0.0167,0.0165,0.0043,0.0284,0.0178,0.0149,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0035,0.0306,0.0085,0.0150,0.0042
282,0.0000,0.0000,0.0107,0.0182,0.0187,0.0191,0.0115,0.0167,0.0165,0.0043,0.0284,0.0178,0.0149,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0035,0.0306,0.0085,0.0150,0.0042
283,0.0000,0.0000,0.0107,0.0183,0.0187,0.0191,0.0115,0.0168,0.0165,0.0043,0.0284,0.0178,0.0149,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0035,0.0306,0.0085,0.0150,0.0042
284,0.0000,0.0000,0.0107,0.0183,0.0187,0.0191,0.0115,0.0168,0.0165,0.0043,0.0284,0.0178,0.0149,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0035,0.0306,0.0085,0.0150,0.0042
285,0.0000,0.0000,0.0107,0.0184,0.0187,0.0191,0.0115,0.0169,0.0165,0.0043,0.0284,0.0178,0.0149,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0035,0.0306,0.0085,0.0150,0.0042
286,0.0000,0.0000,0.0107,0.0185,0.0187,0.0191,0.0115,0.0170,0.0165,0.0043,0.0284,0.0178,0.0149,0.0000,0.0049,0.0068,0.0152,0.0186,0.0280,0.0035,0.0306,0.0085,0.0150,0.0042
287,0.0000,0.0000,0.0108,0.0186,0.0187,0.0191,0.0115,0.0170,0.0165,0.0043,0.0284,0.0178,0.0149,0.0000,0.0049,0.0069,0.0152,0.0186,0.0280,0.0035,0.0306,0.0085,0.0150,0.0042
288,0.0000,0.0000,0.0108,0.0186,0.0187,0.0190,0.0115,0.0171,0.0165,0.0043,0.0284,0.0178,0.0149,0.0000,0.0049,0.0069,0.0152,0.0186,0.0280,0.0035,0.0306,0.0085,0.0150,0.0042
289,0.0000,0.0000,0.0108,0.0187,0.0187,0.0190,0.0115,0.0172,0.0165,0.0044,0.0284,0.0178,0.0149,0.0000,0.0049,0.0069,0.0152,0.0186,0.0280,0.0035,0.0306,0.0085,0.0151,0.0043
290,0.0000,0.0000,0.0108,0.0188,0.0187,0.0190,0.0115,0.0172,0.0165,0.0044,0.0284,0.0178,0.0149,0.0000,0.0049,0.0069,0.0152,0.0186,0.0280,0.0035,0.0306,0.0085,0.0151,0.0043
291,0.0000,0.0000,0.0108,0.0188,0.0187,0.0190,0.0115,0.0173,0.0165,0.0044,0.0284,0.0178,0.0149,0.0000,0.0049,0.0069,0.0152,0.0186,0.0280,0.0035,0.0306,0.0085,0.0151,0.0043
292,0.0000,0.0000,0.0108,0.0189,0.0187,0.0190,0.0115,0.0173,0.0165,0.0044,0.0284,0.0178,0.0149,0.0000,0.0049,0.0069,0.0152,0.0186,0.0280,0.0035,0.0306,0.0085,0.0151,0.0043
293,0.0000,0.0000,0.0108,0.0190,0.0187,0.0190,0.0115,0.0174,0.0165,0.0044,0.0284,0.0178,0.0149,0.0000,0.0049,0.0069,0.0152,0.0186,0.0280,0.0035,0.0305,0.0085,0.0151,0.0043
294,0.0000,0.0000,0.0108,0.0190,0.0187,0.0190,0.0115,0.0174,0.0165,0.0044,0.0284,0.0178,0.0149,0.0000,0.0049,0.0069,0.0152,0.0186,0.0280,0.0035,0.0305,0.0085,0.0151,0.0043
295,0.0000,0.0000,0.0108,0.0191,0.0187,0.0190,0.0115,0.0175,0.0165,0.0044,0.0284,0.0178,0.0149,0.0000,0.0049,0.0069,0.0152,0.0186,0.0280,0.0035,0.0305,0.0085,0.0151,0.0043
296,0.0000,0.0000,0.0108,0.0192,0.0187,0.0190,0.0115,0.0176,0.0165,0.0044,0.0284,0.0178,0.0149,0.0000,0.0049,0.0069,0.0152,0.0186,0.0280,0.0035,0.0305,0.0085,0.0151,0.0043
297,0.0000,0.0000,0.0108,0.0192,0.0187,0.0190,0.0115,0.0176,0.0165,0.0044,0.0284,0.0178,0.0149,0.0000,0.0049,0.0069,0.0152,0.0186,0.0280,0.0035,0.0305,0.0085,0.0151,0.0043
298,0.0000,0.0000,0.0108,0.0193,0.0186,0.0190,0.0115,0.0177,0.0165,0.0044,0.0284,0.0178,0.0149,0.0000,0.0049,0.0069,0.0152,0.0186,0.0280,0.0035,0.0305,0.0085,0.0151,0.0043
299,0.0000,0.0000,0.0108,0.0193,0.0186,0.0190,0.0115,0.0177,0.0165,0.0044,0.0284,0.0178,0.0149,0.0000,0.0049,0.0069,0.0152,0.0186,0.0281,0.0035,0.0305,0.0085,0.0151,0.0043
