step,community_0,community_1,community_2,community_3,community_4,community_5,community_6,community_7,community_8,community_9,community_12,community_14,community_16,community_17,community_22,community_23,community_24,community_26,community_33,community_34,community_37,community_41,community_42,community_43,community_45,community_54,community_68
201,0.0053,0.0077,0.0366,0.0024,0.0205,0.0000,0.0084,0.0000,0.0000,0.0244,0.0064,0.0326,0.0008,0.0000,0.0010,0.0327,0.0028,0.0001,0.0086,0.0014,0.0063,0.0031,0.0167,0.0023,0.0253,0.0281,0.0050
202,0.0053,0.0077,0.0368,0.0024,0.0206,0.0000,0.0084,0.0000,0.0000,0.0243,0.0064,0.0326,0.0008,0.0000,0.0011,0.0327,0.0028,0.0001,0.0086,0.0014,0.0063,0.0031,0.0166,0.0023,0.0253,0.0282,0.0050
203,0.0053,0.0078,0.0369,0.0024,0.0206,0.0000,0.0084,0.0000,0.0000,0.0243,0.0064,0.0326,0.0008,0.0000,0.0011,0.0327,0.0028,0.0001,0.0086,0.0014,0.0063,0.0031,0.0166,0.0024,0.0253,0.0282,0.0050
204,0.0053,0.0078,0.0371,0.0024,0.0206,0.0000,0.0085,0.0000,0.0000,0.0243,0.0064,0.0326,0.0008,0.0000,0.0011,0.0327,0.0029,0.0001,0.0086,0.0014,0.0063,0.0031,0.0166,0.0024,0.0253,0.0283,0.0050
205,0.0053,0.0079,0.0373,0.0025,0.0206,0.0000,0.0085,0.0000,0.0000,0.0243,0.0065,0.0326,0.0008,0.0000,0.0011,0.0327,0.0029,0.0001,0.0086,0.0014,0.0063,0.0031,0.0166,0.0024,0.0253,0.0283,0.0050
206,0.0053,0.0080,0.0374,0.0025,0.0206,0.0000,0.0085,0.0000,0.0000,0.0243,0.0065,0.0326,0.0008,0.0000,0.0011,0.0327,0.0029,0.0002,0.0086,0.0015,0.0063,0.0031,0.0166,0.0024,0.0253,0.0284,0.0050
207,0.0053,0.0080,0.0375,0.0025,0.0206,0.0000,0.0085,0.0000,0.0000,0.0243,0.0065,0.0326,0.0008,0.0000,0.0011,0.0327,0.0029,0.0002,0.0086,0.0015,0.0063,0.0031,0.0166,0.0024,0.0253,0.0284,0.0050
208,0.0053,0.0081,0.0377,0.0026,0.0206,0.0000,0.0085,0.0000,0.0000,0.0243,0.0065,0.0326,0.0008,0.0000,0.0011,0.0326,0.0030,0.0002,0.0087,0.0015,0.0063,0.0031,0.0166,0.0024,0.0253,0.0285,0.0050
209,0.0053,0.0081,0.0378,0.0026,0.0206,0.0000,0.0086,0.0000,0.0000,0.0243,0.0065,0.0326,0.0008,0.0000,0.0011,0.0326,0.0030,0.0002,0.0087,0.0015,0.0063,0.0031,0.0166,0.0025,0.0253,0.0285,0.0050
210,0.0053,0.0082,0.0379,0.0026,0.0206,0.0000,0.0086,0.0000,0.0000,0.0243,0.0065,0.0326,0.0008,0.0000,0.0011,0.0326,0.0030,0.0002,0.0087,0.0015,0.0063,0.0031,0.0166,0.0025,0.0253,0.0286,0.0050
211,0.0053,0.0082,0.0381,0.0027,0.0207,0.0000,0.0086,0.0000,0.0000,0.0243,0.0065,0.0326,0.0008,0.0000,0.0011,0.0326,0.0030,0.0002,0.0087,0.0016,0.0063,0.0031,0.0166,0.0025,0.0253,0.0286,0.0050
212,0.0053,0.0083,0.0382,0.0027,0.0207,0.0000,0.0086,0.0000,0.0000,0.0243,0.0065,0.0326,0.0008,0.0000,0.0011,0.0326,0.0031,0.0002,0.0087,0.0016,0.0063,0.0031,0.0166,0.0025,0.0253,0.0286,0.0050
213,0.0054,0.0083,0.0383,0.0028,0.0207,0.0000,0.0086,0.0000,0.0000,0.0243,0.0065,0.0326,0.0008,0.0000,0.0012,0.0326,0.0031,0.0002,0.0087,0.0016,0.0063,0.0031,0.0166,0.0025,0.0253,0.0287,0.0050
214,0.0054,0.0084,0.0384,0.0028,0.0207,0.0000,0.0086,0.0000,0.0000,0.0243,0.0065,0.0326,0.0008,0.0000,0.0012,0.0326,0.0031,0.0002,0.0087,0.0016,0.0063,0.0031,0.0166,0.0025,0.0253,0.0287,0.0050
215,0.0054,0.0084,0.0385,0.0028,0.0207,0.0000,0.0086,0.0000,0.0000,0.0243,0.0065,0.0326,0.0008,0.0000,0.0012,0.0326,0.0031,0.0002,0.0087,0.0016,0.0063,0.0031,0.0166,0.0025,0.0253,0.0287,0.0050
216,0.0054,0.0085,0.0386,0.0029,0.0207,0.0000,0.0087,0.0000,0.0000,0.0243,0.0065,0.0326,0.0008,0.0000,0.0012,0.0326,0.0032,0.0002,0.0087,0.0016,0.0063,0.0031,0.0166,0.0026,0.0253,0.0287,0.0050
217,0.0054,0.0085,0.0387,0.0029,0.0207,0.0000,0.0087,0.0000,0.0000,0.0243,0.0066,0.0326,0.0008,0.0000,0.0012,0.0326,0.0032,0.0002,0.0087,0.0017,0.0063,0.0031,0.0166,0.0026,0.0253,0.0288,0.0051
218,0.0054,0.0086,0.0388,0.0029,0.0207,0.0000,0.0087,0.0000,0.0000,0.0243,0.0066,0.0326,0.0009,0.0000,0.0012,0.0326,0.0032,0.0002,0.0088,0.0017,0.0063,0.0031,0.0166,0.0026,0.0253,0.0288,0.0051
219,0.0054,0.0086,0.0389,0.0030,0.0207,0.0000,0.0087,0.0000,0.0000,0.0243,0.0066,0.0326,0.0009,0.0000,0.0012,0.0326,0.0032,0.0002,0.0088,0.0017,0.0063,0.0031,0.0166,0.0026,0.0253,0.0288,0.0051
220,0.0054,0.0087,0.0389,0.0030,0.0207,0.0000,0.0087,0.0000,0.0000,0.0243,0.0066,0.0326,0.0009,0.0000,0.0012,0.0326,0.0033,0.0002,0.0088,0.0017,0.0063,0.0031,0.0166,0.0026,0.0253,0.0288,0.0051
221,0.0054,0.0087,0.0390,0.0030,0.0207,0.0000,0.0087,0.0000,0.0000,0.0243,0.0066,0.0326,0.0009,0.0000,0.0012,0.0326,0.0033,0.0002,0.0088,0.0017,0.0063,0.0031,0.0166,0.0026,0.0253,0.0288,0.0051
222,0.0054,0.0088,0.0391,0.0031,0.0207,0.0000,0.0087,0.0000,0.0000,0.0243,0.0066,0.0326,0.0009,0.0000,0.0012,0.0326,0.0033,0.0002,0.0088,0.0017,0.0063,0.0031,0.0166,0.0026,0.0253,0.0289,0.0051
223,0.0054,0.0088,0.0391,0.0031,0.0207,0.0000,0.0087,0.0000,0.0000,0.0243,0.0066,0.0326,0.0009,0.0000,0.0012,0.0326,0.0034,0.0002,0.0088,0.0017,0.0062,0.0031,0.0166,0.0027,0.0253,0.0289,0.0051
224,0.0054,0.0089,0.0392,0.0032,0.0208,0.0000,0.0088,0.0000,0.0000,0.0243,0.0066,0.0326,0.0009,0.0000,0.0012,0.0326,0.0034,0.0002,0.0088,0.0018,0.0062,0.0031,0.0166,0.0027,0.0253,0.0289,0.0051
225,0.0054,0.0089,0.0393,0.0032,0.0208,0.0000,0.0088,0.0000,0.0000,0.0243,0.0066,0.0326,0.0009,0.0000,0.0013,0.0326,0.0034,0.0002,0.0088,0.0018,0.0062,0.0031,0.0166,0.0027,0.0253,0.0289,0.0051
226,0.0054,0.0089,0.0393,0.0032,0.0208,0.0000,0.0088,0.0000,0.0000,0.0243,0.0066,0.0326,0.0009,0.0000,0.0013,0.0325,0.0034,0.0002,0.0088,0.0018,0.0062,0.0031,0.0166,0.0027,0.0253,0.0289,0.0051
227,0.0054,0.0090,0.0394,0.0033,0.0208,0.0000,0.0088,0.0000,0.0000,0.0243,0.0066,0.0326,0.0009,0.0000,0.0013,0.0325,0.0035,0.0002,0.0088,0.0018,0.0062,0.0031,0.0166,0.0027,0.0253,0.0289,0.0051
228,0.0054,0.0090,0.0394,0.0033,0.0208,0.0000,0.0088,0.0000,0.0000,0.0243,0.0066,0.0326,0.0009,0.0000,0.0013,0.0325,0.0035,0.0002,0.0088,0.0018,0.0062,0.0031,0.0166,0.0027,0.0253,0.0289,0.0051
229,0.0054,0.0091,0.0395,0.0034,0.0208,0.0000,0.0088,0.0000,0.0000,0.0242,0.0066,0.0326,0.0009,0.0000,0.0013,0.0325,0.0035,0.0002,0.0088,0.0018,0.0062,0.0031,0.0166,0.0027,0.0253,0.0289,0.0051
230,0.0055,0.0091,0.0395,0.0034,0.0208,0.0000,0.0088,0.0000,0.0000,0.0242,0.0066,0.0326,0.0009,0.0000,0.0013,0.0325,0.0036,0.0002,0.0088,0.0018,0.0062,0.0031,0.0166,0.0027,0.0253,0.0289,0.0051
231,0.0055,0.0091,0.0396,0.0034,0.0208,0.0000,0.0088,0.0000,0.0000,0.0242,0.0066,0.0326,0.0009,0.0000,0.0013,0.0325,0.0036,0.0002,0.0089,0.0018,0.0062,0.0031,0.0166,0.0028,0.0253,0.0289,0.0051
232,0.0055,0.0092,0.0396,0.0035,0.0208,0.0000,0.0088,0.0000,0.0001,0.0242,0.0066,0.0326,0.0009,0.0000,0.0013,0.0325,0.0036,0.0002,0.0089,0.0019,0.0062,0.0031,0.0166,0.0028,0.0253,0.0290,0.0051
233,0.0055,0.0092,0.0397,0.0035,0.0208,0.0000,0.0088,0.0000,0.0001,0.0242,0.0066,0.0326,0.0009,0.0000,0.0013,0.0325,0.0037,0.0002,0.0089,0.0019,0.0062,0.0031,0.0166,0.0028,0.0253,0.0290,0.0051
234,0.0055,0.0092,0.0397,0.0036,0.0208,0.0000,0.0089,0.0000,0.0001,0.0242,0.0066,0.0326,0.0009,0.0000,0.0013,0.0325,0.0037,0.0002,0.0089,0.0019,0.0062,0.0031,0.0166,0.0028,0.0253,0.0290,0.0051
235,0.0055,0.0093,0.0397,0.0036,0.0208,0.0000,0.0089,0.0000,0.0001,0.0242,0.0066,0.0326,0.0009,0.0000,0.0013,0.0325,0.0037,0.0002,0.0089,0.0019,0.0062,0.0031,0.0166,0.0028,0.0253,0.0290,0.0051
236,0.0055,0.0093,0.0398,0.0036,0.0208,0.0000,0.0089,0.0000,0.0001,0.0242,0.0067,0.0326,0.0009,0.0000,0.0013,0.0325,0.0038,0.0002,0.0089,0.0019,0.0062,0.0031,0.0166,0.0028,0.0253,0.0290,0.0051
237,0.0055,0.0093,0.0398,0.0037,0.0208,0.0000,0.0089,0.0000,0.0001,0.0242,0.0067,0.0326,0.0009,0.0000,0.0014,0.0325,0.0038,0.0002,0.0089,0.0019,0.0062,0.0031,0.0166,0.0028,0.0253,0.0290,0.0051
238,0.0055,0.0094,0.0398,0.0037,0.0208,0.0000,0.0089,0.0000,0.0001,0.0242,0.0067,0.0326,0.0009,0.0000,0.0014,0.0325,0.0038,0.0002,0.0089,0.0019,0.0062,0.0031,0.0166,0.0028,0.0253,0.0290,0.0051
239,0.0055,0.0094,0.0398,0.0038,0.0208,0.0000,0.0089,0.0000,0.0001,0.0242,0.0067,0.0326,0.0009,0.0000,0.0014,0.0325,0.0039,0.0002,0.0089,0.0019,0.0062,0.0031,0.0166,0.0028,0.0253,0.0290,0.0051
240,0.0055,0.0094,0.0399,0.0038,0.0208,0.0000,0.0089,0.0000,0.0001,0.0242,0.0067,0.0326,0.0009,0.0000,0.0014,0.0325,0.0039,0.0002,0.0089,0.0019,0.0062,0.0031,0.0166,0.0028,0.0253,0.0290,0.0051
241,0.0055,0.0095,0.0399,0.0039,0.0209,0.0000,0.0089,0.0000,0.0001,0.0242,0.0067,0.0326,0.0009,0.0000,0.0014,0.0325,0.0039,0.0002,0.0089,0.0020,0.0062,0.0031,0.0166,0.0028,0.0253,0.0290,0.0051
242,0.0055,0.0095,0.0399,0.0039,0.0209,0.0000,0.0089,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0014,0.0325,0.0040,0.0002,0.0089,0.0020,0.0062,0.0032,0.0166,0.0029,0.0253,0.0290,0.0051
243,0.0055,0.0095,0.0399,0.0039,0.0209,0.0000,0.0089,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0014,0.0325,0.0040,0.0002,0.0089,0.0020,0.0062,0.0032,0.0166,0.0029,0.0253,0.0290,0.0051
244,0.0056,0.0096,0.0400,0.0040,0.0209,0.0000,0.0089,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0014,0.0325,0.0040,0.0002,0.0089,0.0020,0.0062,0.0032,0.0166,0.0029,0.0253,0.0290,0.0051
245,0.0056,0.0096,0.0400,0.0040,0.0209,0.0000,0.0089,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0014,0.0325,0.0041,0.0002,0.0089,0.0020,0.0062,0.0032,0.0166,0.0029,0.0253,0.0290,0.0051
246,0.0056,0.0096,0.0400,0.0041,0.0209,0.0000,0.0089,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0014,0.0325,0.0041,0.0002,0.0089,0.0020,0.0062,0.0032,0.0166,0.0029,0.0253,0.0290,0.0051
247,0.0056,0.0097,0.0400,0.0041,0.0209,0.0000,0.0089,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0014,0.0325,0.0041,0.0002,0.0089,0.0020,0.0062,0.0032,0.0166,0.0029,0.0253,0.0290,0.0051
248,0.0056,0.0097,0.0400,0.0042,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0014,0.0325,0.0042,0.0003,0.0090,0.0020,0.0062,0.0032,0.0166,0.0029,0.0253,0.0290,0.0051
249,0.0056,0.0097,0.0400,0.0042,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0014,0.0325,0.0042,0.0003,0.0090,0.0020,0.0062,0.0032,0.0166,0.0029,0.0253,0.0290,0.0051
250,0.0056,0.0097,0.0400,0.0043,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0014,0.0325,0.0042,0.0003,0.0090,0.0020,0.0062,0.0032,0.0166,0.0029,0.0253,0.0290,0.0051
251,0.0056,0.0098,0.0400,0.0043,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0015,0.0325,0.0043,0.0003,0.0090,0.0020,0.0062,0.0032,0.0166,0.0029,0.0253,0.0290,0.0051
252,0.0056,0.0098,0.0401,0.0044,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0015,0.0325,0.0043,0.0003,0.0090,0.0021,0.0062,0.0032,0.0166,0.0029,0.0253,0.0290,0.0051
253,0.0056,0.0098,0.0401,0.0044,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0015,0.0325,0.0043,0.0003,0.0090,0.0021,0.0062,0.0032,0.0166,0.0029,0.0253,0.0290,0.0051
254,0.0056,0.0098,0.0401,0.0045,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0015,0.0325,0.0044,0.0003,0.0090,0.0021,0.0062,0.0032,0.0166,0.0029,0.0253,0.0290,0.0051
255,0.0056,0.0099,0.0401,0.0045,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0015,0.0325,0.0044,0.0003,0.0090,0.0021,0.0062,0.0032,0.0166,0.0030,0.0253,0.0290,0.0051
256,0.0057,0.0099,0.0401,0.0046,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0015,0.0325,0.0045,0.0003,0.0090,0.0021,0.0062,0.0032,0.0166,0.0030,0.0253,0.0290,0.0051
257,0.0057,0.0099,0.0401,0.0046,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0015,0.0325,0.0045,0.0003,0.0090,0.0021,0.0062,0.0032,0.0166,0.0030,0.0253,0.0290,0.0051
258,0.0057,0.0099,0.0401,0.0047,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0009,0.0000,0.0015,0.0325,0.0045,0.0003,0.0090,0.0021,0.0062,0.0032,0.0166,0.0030,0.0253,0.0290,0.0051
259,0.0057,0.0100,0.0401,0.0047,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0015,0.0325,0.0046,0.0003,0.0090,0.0021,0.0062,0.0032,0.0166,0.0030,0.0253,0.0290,0.0051
260,0.0057,0.0100,0.0401,0.0048,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0015,0.0325,0.0046,0.0003,0.0090,0.0021,0.0062,0.0032,0.0166,0.0030,0.0253,0.0290,0.0051
261,0.0057,0.0100,0.0401,0.0048,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0015,0.0325,0.0046,0.0003,0.0090,0.0021,0.0062,0.0032,0.0166,0.0030,0.0253,0.0290,0.0051
262,0.0057,0.0100,0.0401,0.0049,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0015,0.0325,0.0047,0.0003,0.0090,0.0021,0.0062,0.0032,0.0166,0.0030,0.0253,0.0290,0.0051
263,0.0057,0.0101,0.0401,0.0049,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0015,0.0325,0.0047,0.0003,0.0090,0.0021,0.0062,0.0032,0.0166,0.0030,0.0253,0.0290,0.0051
264,0.0057,0.0101,0.0401,0.0050,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0015,0.0325,0.0048,0.0003,0.0090,0.0022,0.0062,0.0032,0.0166,0.0030,0.0253,0.0290,0.0051
265,0.0057,0.0101,0.0401,0.0050,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0015,0.0325,0.0048,0.0003,0.0090,0.0022,0.0062,0.0032,0.0166,0.0030,0.0253,0.0289,0.0052
266,0.0057,0.0101,0.0401,0.0051,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0325,0.0048,0.0003,0.0090,0.0022,0.0062,0.0032,0.0166,0.0030,0.0253,0.0289,0.0052
267,0.0057,0.0101,0.0401,0.0051,0.0209,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0325,0.0049,0.0003,0.0090,0.0022,0.0062,0.0032,0.0166,0.0030,0.0253,0.0289,0.0052
268,0.0058,0.0102,0.0401,0.0052,0.0210,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0325,0.0049,0.0003,0.0090,0.0022,0.0062,0.0032,0.0166,0.0030,0.0253,0.0289,0.0052
269,0.0058,0.0102,0.0401,0.0052,0.0210,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0325,0.0050,0.0003,0.0090,0.0022,0.0062,0.0032,0.0166,0.0030,0.0253,0.0289,0.0052
270,0.0058,0.0102,0.0401,0.0053,0.0210,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0325,0.0050,0.0003,0.0090,0.0022,0.0062,0.0032,0.0166,0.0030,0.0253,0.0289,0.0052
271,0.0058,0.0102,0.0401,0.0053,0.0210,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0325,0.0050,0.0003,0.0090,0.0022,0.0062,0.0032,0.0166,0.0030,0.0253,0.0289,0.0052
272,0.0058,0.0102,0.0401,0.0054,0.0210,0.0000,0.0090,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0325,0.0051,0.0003,0.0090,0.0022,0.0062,0.0032,0.0166,0.0030,0.0253,0.0289,0.0052
273,0.0058,0.0103,0.0401,0.0054,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0325,0.0051,0.0003,0.0091,0.0022,0.0062,0.0032,0.0166,0.0030,0.0253,0.0289,0.0052
274,0.0058,0.0103,0.0401,0.0055,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0325,0.0052,0.0003,0.0091,0.0022,0.0062,0.0032,0.0166,0.0030,0.0253,0.0289,0.0052
275,0.0058,0.0103,0.0401,0.0055,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0325,0.0052,0.0003,0.0091,0.0022,0.0062,0.0032,0.0166,0.0030,0.0253,0.0289,0.0052
276,0.0058,0.0103,0.0401,0.0056,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0324,0.0053,0.0003,0.0091,0.0022,0.0062,0.0032,0.0166,0.0030,0.0253,0.0289,0.0052
277,0.0058,0.0103,0.0401,0.0056,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0324,0.0053,0.0003,0.0091,0.0023,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
278,0.0058,0.0103,0.0401,0.0057,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0324,0.0053,0.0003,0.0091,0.0023,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
279,0.0059,0.0104,0.0401,0.0057,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0324,0.0054,0.0003,0.0091,0.0023,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
280,0.0059,0.0104,0.0401,0.0058,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0324,0.0054,0.0003,0.0091,0.0023,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
281,0.0059,0.0104,0.0401,0.0059,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0324,0.0055,0.0003,0.0091,0.0023,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
282,0.0059,0.0104,0.0401,0.0059,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0016,0.0324,0.0055,0.0003,0.0091,0.0023,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
283,0.0059,0.0104,0.0401,0.0060,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0017,0.0324,0.0056,0.0003,0.0091,0.0023,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
284,0.0059,0.0104,0.0401,0.0060,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0017,0.0324,0.0056,0.0003,0.0091,0.0023,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
285,0.0059,0.0105,0.0401,0.0061,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0017,0.0324,0.0057,0.0004,0.0091,0.0023,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
286,0.0059,0.0105,0.0401,0.0061,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0017,0.0324,0.0057,0.0004,0.0091,0.0023,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
287,0.0059,0.0105,0.0401,0.0062,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0017,0.0324,0.0057,0.0004,0.0091,0.0023,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
288,0.0059,0.0105,0.0400,0.0063,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0017,0.0324,0.0058,0.0004,0.0091,0.0023,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
289,0.0059,0.0105,0.0400,0.0063,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0017,0.0324,0.0058,0.0004,0.0091,0.0024,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
290,0.0060,0.0105,0.0400,0.0064,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0017,0.0324,0.0059,0.0004,0.0091,0.0024,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
291,0.0060,0.0105,0.0400,0.0064,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0017,0.0324,0.0059,0.0004,0.0091,0.0024,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
292,0.0060,0.0106,0.0400,0.0065,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0017,0.0324,0.0060,0.0004,0.0091,0.0024,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
293,0.0060,0.0106,0.0400,0.0065,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0067,0.0327,0.0010,0.0000,0.0017,0.0324,0.0060,0.0004,0.0091,0.0024,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
294,0.0060,0.0106,0.0400,0.0066,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0068,0.0327,0.0010,0.0000,0.0017,0.0324,0.0061,0.0004,0.0091,0.0024,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
295,0.0060,0.0106,0.0400,0.0067,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0068,0.0327,0.0010,0.0000,0.0017,0.0324,0.0061,0.0004,0.0091,0.0024,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
296,0.0060,0.0106,0.0400,0.0067,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0068,0.0327,0.0010,0.0000,0.0017,0.0324,0.0062,0.0004,0.0091,0.0024,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
297,0.0060,0.0106,0.0400,0.0068,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0068,0.0327,0.0010,0.0000,0.0017,0.0324,0.0062,0.0004,0.0091,0.0024,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
298,0.0060,0.0106,0.0400,0.0068,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0068,0.0327,0.0010,0.0000,0.0017,0.0324,0.0062,0.0004,0.0091,0.0024,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
299,0.0060,0.0106,0.0400,0.0069,0.0210,0.0000,0.0091,0.0000,0.0001,0.0242,0.0068,0.0327,0.0010,0.0000,0.0017,0.0324,0.0063,0.0004,0.0091,0.0024,0.0062,0.0032,0.0166,0.0031,0.0253,0.0289,0.0052
