step,community_0,community_1,community_2,community_4,community_6,community_7,community_8,community_9,community_11,community_12,community_13,community_15,community_16,community_17,community_20,community_22,community_26,community_28,community_29,community_30,community_31,community_38,community_40,community_58
113,0.0141,0.0412,0.0387,0.0144,0.0422,0.0258,0.0205,0.0603,0.0337,0.0335,0.0438,0.0193,0.0642,0.0597,0.0226,0.0451,0.0466,0.0339,0.0262,0.1121,0.0425,0.0677,0.1262,0.0629
114,0.0141,0.0412,0.0387,0.0145,0.0409,0.0258,0.0205,0.0603,0.0337,0.0335,0.0438,0.0193,0.0643,0.0597,0.0226,0.0451,0.0466,0.0339,0.0262,0.1121,0.0425,0.0678,0.1262,0.0629
115,0.0141,0.0412,0.0387,0.0146,0.0393,0.0257,0.0205,0.0603,0.0337,0.0335,0.0437,0.0194,0.0643,0.0597,0.0226,0.0450,0.0467,0.0339,0.0262,0.1122,0.0425,0.0678,0.1262,0.0629
116,0.0141,0.0412,0.0387,0.0146,0.0380,0.0257,0.0205,0.0603,0.0337,0.0335,0.0437,0.0194,0.0643,0.0597,0.0226,0.0450,0.0467,0.0339,0.0262,0.1122,0.0425,0.0678,0.1262,0.0629
117,0.0141,0.0412,0.0387,0.0147,0.0361,0.0257,0.0205,0.0603,0.0337,0.0335,0.0436,0.0194,0.0643,0.0597,0.0225,0.0450,0.0467,0.0339,0.0262,0.1123,0.0425,0.0678,0.1262,0.0629
118,0.0141,0.0412,0.0386,0.0148,0.0345,0.0257,0.0205,0.0604,0.0337,0.0335,0.0436,0.0195,0.0643,0.0597,0.0225,0.0449,0.0467,0.0339,0.0262,0.1123,0.0425,0.0678,0.1262,0.0630
119,0.0141,0.0412,0.0386,0.0148,0.0332,0.0257,0.0205,0.0604,0.0337,0.0335,0.0435,0.0195,0.0644,0.0598,0.0225,0.0449,0.0468,0.0339,0.0262,0.1124,0.0425,0.0678,0.1262,0.0630
120,0.0141,0.0412,0.0386,0.0149,0.0320,0.0256,0.0205,0.0604,0.0337,0.0335,0.0435,0.0196,0.0644,0.0598,0.0225,0.0449,0.0468,0.0338,0.0261,0.1124,0.0425,0.0678,0.1262,0.0630
121,0.0140,0.0412,0.0386,0.0150,0.0310,0.0256,0.0205,0.0604,0.0337,0.0335,0.0435,0.0196,0.0644,0.0598,0.0225,0.0449,0.0468,0.0338,0.0261,0.1125,0.0425,0.0679,0.1262,0.0630
122,0.0140,0.0411,0.0386,0.0150,0.0301,0.0256,0.0205,0.0604,0.0337,0.0335,0.0434,0.0197,0.0644,0.0598,0.0225,0.0449,0.0468,0.0338,0.0261,0.1125,0.0425,0.0679,0.1262,0.0630
123,0.0140,0.0411,0.0386,0.0151,0.0293,0.0256,0.0205,0.0605,0.0337,0.0336,0.0434,0.0197,0.0644,0.0598,0.0224,0.0449,0.0468,0.0338,0.0261,0.1125,0.0426,0.0679,0.1262,0.0630
124,0.0140,0.0411,0.0386,0.0152,0.0286,0.0256,0.0205,0.0605,0.0337,0.0336,0.0433,0.0197,0.0644,0.0598,0.0224,0.0449,0.0469,0.0338,0.0261,0.1126,0.0426,0.0679,0.1262,0.0630
125,0.0140,0.0411,0.0385,0.0152,0.0280,0.0256,0.0205,0.0605,0.0337,0.0336,0.0433,0.0198,0.0645,0.0598,0.0224,0.0449,0.0469,0.0338,0.0261,0.1126,0.0426,0.0679,0.1263,0.0630
126,0.0140,0.0411,0.0385,0.0153,0.0275,0.0256,0.0205,0.0605,0.0337,0.0336,0.0433,0.0198,0.0645,0.0598,0.0224,0.0449,0.0469,0.0338,0.0261,0.1126,0.0426,0.0679,0.1263,0.0630
127,0.0140,0.0411,0.0385,0.0154,0.0271,0.0255,0.0205,0.0605,0.0337,0.0336,0.0432,0.0198,0.0645,0.0598,0.0224,0.0449,0.0469,0.0338,0.0261,0.1127,0.0426,0.0679,0.1263,0.0630
128,0.0140,0.0411,0.0385,0.0154,0.0267,0.0255,0.0205,0.0606,0.0337,0.0336,0.0432,0.0199,0.0645,0.0598,0.0224,0.0449,0.0469,0.0338,0.0261,0.1127,0.0426,0.0679,0.1263,0.0630
129,0.0140,0.0411,0.0385,0.0155,0.0264,0.0255,0.0205,0.0606,0.0337,0.0336,0.0431,0.0199,0.0645,0.0598,0.0223,0.0449,0.0470,0.0338,0.0261,0.1127,0.0426,0.0679,0.1263,0.0630
130,0.0140,0.0411,0.0385,0.0155,0.0261,0.0255,0.0205,0.0606,0.0337,0.0336,0.0431,0.0199,0.0645,0.0598,0.0223,0.0449,0.0470,0.0338,0.0261,0.1128,0.0426,0.0679,0.1263,0.0630
131,0.0140,0.0411,0.0385,0.0156,0.0258,0.0255,0.0205,0.0606,0.0337,0.0336,0.0431,0.0200,0.0645,0.0599,0.0223,0.0449,0.0470,0.0338,0.0261,0.1128,0.0426,0.0679,0.1263,0.0630
132,0.0140,0.0411,0.0385,0.0157,0.0256,0.0255,0.0205,0.0606,0.0337,0.0336,0.0430,0.0200,0.0646,0.0599,0.0223,0.0449,0.0470,0.0338,0.0261,0.1128,0.0426,0.0679,0.1263,0.0630
133,0.0140,0.0411,0.0384,0.0157,0.0254,0.0255,0.0205,0.0606,0.0337,0.0336,0.0430,0.0200,0.0646,0.0599,0.0223,0.0449,0.0470,0.0338,0.0261,0.1128,0.0426,0.0679,0.1263,0.0630
134,0.0140,0.0411,0.0384,0.0158,0.0252,0.0254,0.0205,0.0607,0.0337,0.0336,0.0430,0.0200,0.0646,0.0599,0.0223,0.0449,0.0470,0.0338,0.0261,0.1129,0.0426,0.0680,0.1263,0.0630
135,0.0140,0.0411,0.0384,0.0158,0.0250,0.0254,0.0205,0.0607,0.0337,0.0336,0.0430,0.0201,0.0646,0.0599,0.0223,0.0449,0.0471,0.0338,0.0260,0.1129,0.0426,0.0680,0.1263,0.0630
136,0.0140,0.0411,0.0384,0.0159,0.0249,0.0254,0.0205,0.0607,0.0337,0.0336,0.0429,0.0201,0.0646,0.0599,0.0222,0.0449,0.0471,0.0338,0.0260,0.1129,0.0426,0.0680,0.1263,0.0630
137,0.0140,0.0411,0.0384,0.0159,0.0248,0.0254,0.0205,0.0607,0.0337,0.0336,0.0429,0.0201,0.0646,0.0599,0.0222,0.0449,0.0471,0.0338,0.0260,0.1129,0.0426,0.0680,0.1263,0.0630
138,0.0140,0.0411,0.0384,0.0160,0.0246,0.0254,0.0205,0.0607,0.0337,0.0336,0.0429,0.0201,0.0646,0.0599,0.0222,0.0449,0.0471,0.0338,0.0260,0.1130,0.0426,0.0680,0.1263,0.0630
139,0.0139,0.0411,0.0384,0.0161,0.0245,0.0254,0.0205,0.0607,0.0337,0.0336,0.0428,0.0201,0.0646,0.0599,0.0222,0.0449,0.0471,0.0338,0.0260,0.1130,0.0426,0.0680,0.1263,0.0630
140,0.0139,0.0411,0.0384,0.0161,0.0244,0.0254,0.0205,0.0608,0.0337,0.0336,0.0428,0.0201,0.0647,0.0599,0.0222,0.0450,0.0471,0.0338,0.0260,0.1130,0.0426,0.0680,0.1263,0.0630
141,0.0139,0.0411,0.0384,0.0162,0.0244,0.0254,0.0205,0.0608,0.0337,0.0336,0.0428,0.0201,0.0647,0.0599,0.0222,0.0450,0.0471,0.0338,0.0260,0.1130,0.0426,0.0680,0.1263,0.0630
142,0.0139,0.0411,0.0383,0.0162,0.0243,0.0253,0.0205,0.0608,0.0337,0.0336,0.0428,0.0202,0.0647,0.0599,0.0222,0.0450,0.0471,0.0338,0.0260,0.1130,0.0426,0.0680,0.1263,0.0630
143,0.0139,0.0411,0.0383,0.0163,0.0242,0.0253,0.0205,0.0608,0.0337,0.0336,0.0427,0.0202,0.0647,0.0599,0.0222,0.0450,0.0472,0.0338,0.0260,0.1130,0.0426,0.0680,0.1263,0.0630
144,0.0139,0.0411,0.0383,0.0163,0.0242,0.0253,0.0205,0.0608,0.0337,0.0336,0.0427,0.0202,0.0647,0.0599,0.0222,0.0450,0.0472,0.0338,0.0260,0.1131,0.0426,0.0680,0.1263,0.0630
145,0.0139,0.0411,0.0383,0.0164,0.0241,0.0253,0.0205,0.0608,0.0337,0.0336,0.0427,0.0202,0.0647,0.0599,0.0221,0.0450,0.0472,0.0338,0.0260,0.1131,0.0426,0.0680,0.1263,0.0630
146,0.0139,0.0411,0.0383,0.0164,0.0240,0.0253,0.0205,0.0608,0.0337,0.0336,0.0427,0.0202,0.0647,0.0599,0.0221,0.0450,0.0472,0.0338,0.0260,0.1131,0.0426,0.0680,0.1263,0.0630
147,0.0139,0.0411,0.0383,0.0165,0.0240,0.0253,0.0205,0.0608,0.0337,0.0336,0.0426,0.0202,0.0647,0.0599,0.0221,0.0451,0.0472,0.0338,0.0260,0.1131,0.0426,0.0680,0.1263,0.0630
148,0.0139,0.0411,0.0383,0.0165,0.0240,0.0253,0.0205,0.0609,0.0337,0.0336,0.0426,0.0202,0.0647,0.0599,0.0221,0.0451,0.0472,0.0338,0.0260,0.1131,0.0426,0.0680,0.1263,0.0630
149,0.0139,0.0411,0.0383,0.0166,0.0239,0.0253,0.0205,0.0609,0.0337,0.0336,0.0426,0.0202,0.0647,0.0599,0.0221,0.0451,0.0472,0.0338,0.0260,0.1131,0.0426,0.0680,0.1263,0.0631
150,0.0139,0.0411,0.0383,0.0166,0.0239,0.0253,0.0205,0.0609,0.0337,0.0336,0.0426,0.0202,0.0647,0.0599,0.0221,0.0451,0.0472,0.0338,0.0260,0.1132,0.0426,0.0680,0.1263,0.0631
151,0.0139,0.0411,0.0383,0.0167,0.0239,0.0253,0.0205,0.0609,0.0337,0.0336,0.0425,0.0202,0.0647,0.0599,0.0221,0.0451,0.0472,0.0338,0.0260,0.1132,0.0426,0.0680,0.1263,0.0631
152,0.0139,0.0411,0.0383,0.0167,0.0238,0.0252,0.0205,0.0609,0.0337,0.0336,0.0425,0.0202,0.0648,0.0599,0.0221,0.0451,0.0472,0.0338,0.0260,0.1132,0.0426,0.0680,0.1263,0.0631
153,0.0139,0.0411,0.0383,0.0168,0.0238,0.0252,0.0205,0.0609,0.0337,0.0336,0.0425,0.0202,0.0648,0.0599,0.0221,0.0452,0.0472,0.0338,0.0259,0.1132,0.0426,0.0680,0.1263,0.0631
154,0.0139,0.0411,0.0382,0.0168,0.0238,0.0252,0.0205,0.0609,0.0337,0.0336,0.0425,0.0202,0.0648,0.0599,0.0221,0.0452,0.0473,0.0338,0.0259,0.1132,0.0426,0.0680,0.1263,0.0631
155,0.0139,0.0411,0.0382,0.0168,0.0237,0.0252,0.0205,0.0609,0.0337,0.0336,0.0425,0.0202,0.0648,0.0599,0.0220,0.0452,0.0473,0.0338,0.0259,0.1132,0.0426,0.0680,0.1263,0.0631
156,0.0139,0.0411,0.0382,0.0169,0.0237,0.0252,0.0205,0.0610,0.0337,0.0336,0.0424,0.0202,0.0648,0.0599,0.0220,0.0452,0.0473,0.0338,0.0259,0.1132,0.0426,0.0680,0.1263,0.0631
157,0.0139,0.0411,0.0382,0.0169,0.0237,0.0252,0.0205,0.0610,0.0337,0.0336,0.0424,0.0202,0.0648,0.0599,0.0220,0.0452,0.0473,0.0338,0.0259,0.1132,0.0426,0.0680,0.1263,0.0631
158,0.0139,0.0411,0.0382,0.0170,0.0237,0.0252,0.0205,0.0610,0.0337,0.0336,0.0424,0.0202,0.0648,0.0599,0.0220,0.0452,0.0473,0.0338,0.0259,0.1132,0.0426,0.0680,0.1263,0.0631
159,0.0139,0.0411,0.0382,0.0170,0.0237,0.0252,0.0205,0.0610,0.0337,0.0336,0.0424,0.0202,0.0648,0.0599,0.0220,0.0452,0.0473,0.0338,0.0259,0.1133,0.0426,0.0680,0.1263,0.0631
160,0.0139,0.0411,0.0382,0.0171,0.0236,0.0252,0.0205,0.0610,0.0337,0.0336,0.0424,0.0202,0.0648,0.0599,0.0220,0.0453,0.0473,0.0338,0.0259,0.1133,0.0426,0.0680,0.1263,0.0631
161,0.0139,0.0411,0.0382,0.0171,0.0236,0.0252,0.0205,0.0610,0.0337,0.0336,0.0423,0.0202,0.0648,0.0599,0.0220,0.0453,0.0473,0.0338,0.0259,0.1127,0.0426,0.0680,0.1263,0.0631
162,0.0139,0.0411,0.0382,0.0171,0.0236,0.0252,0.0205,0.0610,0.0337,0.0336,0.0423,0.0202,0.0648,0.0599,0.0220,0.0453,0.0473,0.0338,0.0259,0.1122,0.0426,0.0680,0.1263,0.0631
163,0.0139,0.0411,0.0382,0.0172,0.0236,0.0252,0.0205,0.0610,0.0337,0.0336,0.0423,0.0202,0.0648,0.0599,0.0220,0.0453,0.0473,0.0338,0.0259,0.1118,0.0426,0.0680,0.1263,0.0631
164,0.0139,0.0410,0.0382,0.0172,0.0236,0.0252,0.0205,0.0610,0.0337,0.0336,0.0423,0.0202,0.0648,0.0599,0.0220,0.0453,0.0473,0.0338,0.0259,0.1114,0.0426,0.0680,0.1263,0.0631
165,0.0139,0.0410,0.0382,0.0173,0.0236,0.0251,0.0205,0.0610,0.0337,0.0336,0.0423,0.0202,0.0648,0.0599,0.0220,0.0453,0.0473,0.0338,0.0259,0.1110,0.0426,0.0680,0.1263,0.0631
166,0.0139,0.0410,0.0382,0.0173,0.0236,0.0251,0.0205,0.0611,0.0337,0.0336,0.0423,0.0202,0.0648,0.0599,0.0220,0.0453,0.0473,0.0338,0.0259,0.1106,0.0426,0.0680,0.1263,0.0631
167,0.0139,0.0410,0.0382,0.0173,0.0235,0.0251,0.0205,0.0611,0.0337,0.0336,0.0422,0.0202,0.0648,0.0599,0.0220,0.0454,0.0473,0.0338,0.0259,0.1103,0.0426,0.0680,0.1263,0.0631
168,0.0139,0.0410,0.0382,0.0174,0.0235,0.0251,0.0205,0.0611,0.0337,0.0336,0.0422,0.0202,0.0649,0.0599,0.0220,0.0454,0.0473,0.0338,0.0259,0.1100,0.0426,0.0680,0.1263,0.0631
169,0.0139,0.0410,0.0382,0.0174,0.0235,0.0251,0.0205,0.0611,0.0337,0.0336,0.0422,0.0202,0.0649,0.0599,0.0219,0.0454,0.0474,0.0338,0.0259,0.1097,0.0426,0.0680,0.1263,0.0631
170,0.0139,0.0410,0.0381,0.0174,0.0235,0.0251,0.0205,0.0611,0.0337,0.0336,0.0422,0.0202,0.0649,0.0599,0.0219,0.0454,0.0474,0.0338,0.0259,0.1095,0.0426,0.0680,0.1263,0.0631
171,0.0139,0.0410,0.0381,0.0175,0.0235,0.0251,0.0205,0.0611,0.0337,0.0336,0.0422,0.0202,0.0649,0.0599,0.0219,0.0454,0.0474,0.0338,0.0259,0.1093,0.0426,0.0680,0.1263,0.0631
172,0.0139,0.0410,0.0381,0.0175,0.0235,0.0251,0.0205,0.0611,0.0337,0.0336,0.0422,0.0202,0.0649,0.0599,0.0219,0.0454,0.0474,0.0338,0.0259,0.1090,0.0426,0.0680,0.1263,0.0631
173,0.0139,0.0410,0.0381,0.0175,0.0235,0.0251,0.0205,0.0611,0.0337,0.0336,0.0422,0.0202,0.0649,0.0599,0.0219,0.0454,0.0474,0.0338,0.0259,0.1089,0.0426,0.0680,0.1263,0.0631
174,0.0139,0.0410,0.0381,0.0176,0.0235,0.0251,0.0205,0.0611,0.0337,0.0336,0.0422,0.0202,0.0649,0.0599,0.0219,0.0454,0.0474,0.0338,0.0259,0.1087,0.0426,0.0680,0.1263,0.0631
175,0.0139,0.0410,0.0381,0.0176,0.0235,0.0251,0.0205,0.0611,0.0337,0.0336,0.0421,0.0202,0.0649,0.0599,0.0219,0.0454,0.0474,0.0338,0.0259,0.1085,0.0426,0.0681,0.1263,0.0631
176,0.0139,0.0410,0.0381,0.0176,0.0235,0.0251,0.0205,0.0611,0.0337,0.0336,0.0421,0.0202,0.0649,0.0599,0.0219,0.0455,0.0474,0.0339,0.0259,0.1084,0.0426,0.0681,0.1263,0.0631
177,0.0139,0.0410,0.0381,0.0177,0.0235,0.0251,0.0205,0.0611,0.0337,0.0336,0.0421,0.0202,0.0649,0.0599,0.0219,0.0455,0.0474,0.0339,0.0259,0.1082,0.0426,0.0681,0.1263,0.0631
178,0.0139,0.0410,0.0381,0.0177,0.0235,0.0251,0.0205,0.0612,0.0337,0.0336,0.0421,0.0202,0.0649,0.0599,0.0219,0.0455,0.0474,0.0339,0.0259,0.1081,0.0426,0.0681,0.1263,0.0631
179,0.0139,0.0410,0.0381,0.0177,0.0235,0.0251,0.0205,0.0612,0.0337,0.0336,0.0421,0.0202,0.0649,0.0599,0.0219,0.0455,0.0474,0.0339,0.0259,0.1080,0.0426,0.0681,0.1263,0.0631
180,0.0139,0.0410,0.0381,0.0178,0.0234,0.0251,0.0205,0.0612,0.0337,0.0336,0.0421,0.0202,0.0649,0.0599,0.0219,0.0455,0.0474,0.0339,0.0259,0.1079,0.0426,0.0681,0.1263,0.0631
181,0.0138,0.0410,0.0381,0.0178,0.0234,0.0250,0.0205,0.0612,0.0337,0.0336,0.0421,0.0202,0.0649,0.0599,0.0219,0.0455,0.0474,0.0339,0.0259,0.1077,0.0426,0.0681,0.1263,0.0631
182,0.0138,0.0410,0.0381,0.0178,0.0234,0.0250,0.0205,0.0612,0.0337,0.0336,0.0421,0.0202,0.0649,0.0599,0.0219,0.0455,0.0474,0.0339,0.0259,0.1077,0.0426,0.0681,0.1263,0.0631
183,0.0138,0.0410,0.0381,0.0179,0.0234,0.0250,0.0205,0.0612,0.0337,0.0336,0.0421,0.0202,0.0649,0.0599,0.0219,0.0455,0.0474,0.0339,0.0259,0.1076,0.0426,0.0681,0.1263,0.0631
184,0.0138,0.0410,0.0381,0.0179,0.0234,0.0250,0.0205,0.0612,0.0337,0.0336,0.0420,0.0202,0.0649,0.0599,0.0219,0.0455,0.0474,0.0339,0.0258,0.1075,0.0426,0.0681,0.1263,0.0631
185,0.0138,0.0410,0.0381,0.0179,0.0234,0.0250,0.0205,0.0612,0.0337,0.0336,0.0420,0.0202,0.0649,0.0599,0.0219,0.0456,0.0474,0.0339,0.0258,0.1074,0.0426,0.0681,0.1263,0.0631
186,0.0138,0.0410,0.0381,0.0179,0.0234,0.0250,0.0205,0.0612,0.0337,0.0336,0.0420,0.0202,0.0649,0.0599,0.0219,0.0456,0.0474,0.0339,0.0258,0.1073,0.0426,0.0681,0.1263,0.0631
187,0.0138,0.0410,0.0381,0.0180,0.0234,0.0250,0.0205,0.0612,0.0337,0.0336,0.0420,0.0202,0.0649,0.0599,0.0219,0.0456,0.0474,0.0339,0.0258,0.1073,0.0426,0.0681,0.1263,0.0631
188,0.0138,0.0410,0.0381,0.0180,0.0234,0.0250,0.0205,0.0612,0.0337,0.0336,0.0420,0.0202,0.0649,0.0599,0.0219,0.0456,0.0474,0.0339,0.0258,0.1072,0.0426,0.0681,0.1263,0.0631
189,0.0138,0.0410,0.0381,0.0180,0.0234,0.0250,0.0205,0.0612,0.0337,0.0336,0.0420,0.0202,0.0649,0.0599,0.0219,0.0456,0.0474,0.0339,0.0258,0.1072,0.0426,0.0681,0.1263,0.0631
190,0.0138,0.0410,0.0381,0.0181,0.0234,0.0250,0.0205,0.0612,0.0337,0.0336,0.0420,0.0202,0.0649,0.0599,0.0218,0.0456,0.0474,0.0339,0.0258,0.1071,0.0426,0.0681,0.1263,0.0631
191,0.0138,0.0410,0.0381,0.0181,0.0234,0.0250,0.0205,0.0612,0.0337,0.0336,0.0420,0.0202,0.0649,0.0599,0.0218,0.0456,0.0474,0.0339,0.0258,0.1071,0.0426,0.0681,0.1263,0.0631
192,0.0138,0.0410,0.0381,0.0181,0.0234,0.0250,0.0205,0.0612,0.0337,0.0336,0.0420,0.0202,0.0649,0.0599,0.0218,0.0456,0.0474,0.0339,0.0258,0.1070,0.0426,0.0681,0.1263,0.0631
193,0.0138,0.0410,0.0381,0.0181,0.0234,0.0250,0.0205,0.0612,0.0337,0.0336,0.0420,0.0202,0.0649,0.0599,0.0218,0.0456,0.0474,0.0339,0.0258,0.1070,0.0426,0.0681,0.1263,0.0631
194,0.0138,0.0410,0.0381,0.0181,0.0234,0.0250,0.0205,0.0612,0.0337,0.0336,0.0420,0.0202,0.0649,0.0599,0.0218,0.0456,0.0474,0.0339,0.0258,0.1069,0.0426,0.0681,0.1263,0.0631
195,0.0138,0.0410,0.0381,0.0182,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0456,0.0474,0.0339,0.0258,0.1069,0.0426,0.0681,0.1263,0.0631
196,0.0138,0.0410,0.0380,0.0182,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0474,0.0339,0.0258,0.1069,0.0426,0.0681,0.1263,0.0631
197,0.0138,0.0410,0.0380,0.0182,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0474,0.0339,0.0258,0.1068,0.0426,0.0681,0.1264,0.0631
198,0.0138,0.0410,0.0380,0.0182,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0474,0.0339,0.0258,0.1068,0.0426,0.0681,0.1264,0.0631
199,0.0138,0.0410,0.0380,0.0183,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0474,0.0339,0.0258,0.1068,0.0426,0.0681,0.1264,0.0631
200,0.0138,0.0410,0.0380,0.0183,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1068,0.0426,0.0681,0.1264,0.0631
201,0.0138,0.0410,0.0380,0.0183,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1067,0.0426,0.0681,0.1264,0.0631
202,0.0138,0.0410,0.0380,0.0183,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1067,0.0426,0.0681,0.1264,0.0631
203,0.0138,0.0410,0.0380,0.0183,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1067,0.0426,0.0681,0.1264,0.0631
204,0.0138,0.0410,0.0380,0.0184,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1067,0.0426,0.0681,0.1264,0.0631
205,0.0138,0.0410,0.0380,0.0184,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1067,0.0426,0.0681,0.1264,0.0631
206,0.0138,0.0410,0.0380,0.0184,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1067,0.0426,0.0681,0.1264,0.0631
207,0.0138,0.0410,0.0380,0.0184,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
208,0.0138,0.0410,0.0380,0.0184,0.0234,0.0250,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
209,0.0138,0.0410,0.0380,0.0185,0.0234,0.0249,0.0205,0.0613,0.0337,0.0336,0.0419,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
210,0.0138,0.0410,0.0380,0.0185,0.0234,0.0249,0.0205,0.0613,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
211,0.0138,0.0410,0.0380,0.0185,0.0234,0.0249,0.0205,0.0613,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0457,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
212,0.0138,0.0410,0.0380,0.0185,0.0234,0.0249,0.0205,0.0613,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
213,0.0138,0.0410,0.0380,0.0185,0.0234,0.0249,0.0205,0.0613,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
214,0.0138,0.0410,0.0380,0.0185,0.0234,0.0249,0.0205,0.0613,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
215,0.0138,0.0410,0.0380,0.0186,0.0234,0.0249,0.0205,0.0613,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
216,0.0138,0.0410,0.0380,0.0186,0.0234,0.0249,0.0205,0.0613,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
217,0.0138,0.0410,0.0380,0.0186,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
218,0.0138,0.0410,0.0380,0.0186,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1066,0.0426,0.0681,0.1264,0.0631
219,0.0138,0.0410,0.0380,0.0186,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
220,0.0138,0.0410,0.0380,0.0186,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
221,0.0138,0.0410,0.0380,0.0187,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
222,0.0138,0.0410,0.0380,0.0187,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
223,0.0138,0.0410,0.0380,0.0187,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
224,0.0138,0.0410,0.0380,0.0187,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
225,0.0138,0.0410,0.0380,0.0187,0.0234,0.0249,0.0205,0.0614,0.0337,0.0336,0.0418,0.0202,0.0650,0.0599,0.0218,0.0458,0.0475,0.0339,0.0258,0.1065,0.0426,0.0681,0.1264,0.0631
